,Year_of_Release,Global_Sales,Critic_Score,User_Score,Genre__Action,Genre__Adventure,Genre__Fighting,Genre__Misc,Genre__Platform,Genre__Puzzle,Genre__Racing,Genre__Role-Playing,Genre__Shooter,Genre__Simulation,Genre__Sports,Genre__Strategy,Rating__AO,Rating__E,Rating__E10+,Rating__M,Rating__RP,Rating__T
3547,2004.0,0.27,61.0,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3548,2002.0,0.27,81.0,8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3549,2003.0,0.27,80.0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3550,2010.0,0.27,41.0,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3551,2004.0,0.27,65.0,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3552,2007.0,0.27,81.0,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3553,2004.0,0.27,87.0,9.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3554,2005.0,0.27,71.0,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3555,2012.0,0.27,64.0,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3556,2012.0,0.27,60.0,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3557,2006.0,0.27,79.0,5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3558,2004.0,0.27,81.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3559,2002.0,0.27,69.0,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3560,2002.0,0.27,73.0,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3561,2004.0,0.27,67.0,8.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3562,2005.0,0.27,79.0,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3563,2004.0,0.27,70.0,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3564,2015.0,0.27,60.0,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3565,2008.0,0.27,76.0,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3566,2001.0,0.27,89.0,8.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3567,2014.0,0.27,69.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3568,2013.0,0.27,69.0,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3569,2005.0,0.27,75.0,8.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3570,2011.0,0.27,62.0,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3571,2007.0,0.27,61.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3572,2010.0,0.27,41.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3573,2007.0,0.27,71.0,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3574,2010.0,0.27,62.0,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3575,2005.0,0.27,62.0,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3576,2000.0,0.27,77.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3577,2013.0,0.27,68.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3578,2011.0,0.27,77.0,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3579,2010.0,0.27,76.0,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3580,2003.0,0.27,84.0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3581,2002.0,0.27,56.0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3582,2006.0,0.27,66.0,7.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3583,2014.0,0.27,69.0,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3584,2011.0,0.27,78.0,7.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3585,2007.0,0.27,79.0,8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3586,2003.0,0.27,75.0,8.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3587,2002.0,0.27,78.0,7.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3588,2005.0,0.27,52.0,8.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3589,2010.0,0.27,78.0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3590,2004.0,0.27,66.0,8.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3591,2011.0,0.27,41.0,7.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3592,2006.0,0.27,63.0,6.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3593,2011.0,0.27,47.0,5.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3594,2008.0,0.27,59.0,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3595,2005.0,0.27,45.0,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3596,2009.0,0.27,69.0,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3597,2003.0,0.27,87.0,8.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3598,2002.0,0.26,46.0,8.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3599,2012.0,0.26,40.0,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3600,2007.0,0.26,75.0,6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3601,2007.0,0.26,46.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3602,2010.0,0.26,89.0,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3603,2016.0,0.26,73.0,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3604,2001.0,0.26,53.0,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3605,2008.0,0.26,55.0,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3606,2002.0,0.26,90.0,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3607,2010.0,0.26,87.0,5.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3608,2008.0,0.26,76.0,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3609,2006.0,0.26,51.0,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3610,2009.0,0.26,84.0,8.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3611,2015.0,0.26,81.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3612,2006.0,0.26,56.0,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3613,2008.0,0.26,82.0,8.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3614,2008.0,0.26,55.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3615,2010.0,0.26,68.0,8.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3616,2004.0,0.26,50.0,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3617,2011.0,0.26,59.0,5.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3618,2010.0,0.26,63.0,8.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3619,2013.0,0.26,80.0,8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3620,2006.0,0.26,83.0,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3621,2002.0,0.26,67.0,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3622,2011.0,0.26,64.0,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3623,2006.0,0.26,70.0,6.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3624,2012.0,0.26,63.0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3625,2009.0,0.26,61.0,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3626,2016.0,0.26,68.0,5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3627,2007.0,0.26,73.0,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3628,2002.0,0.26,59.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3629,2015.0,0.26,81.0,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3630,2009.0,0.26,78.0,6.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3631,1999.0,0.26,66.0,8.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3632,2004.0,0.26,73.0,8.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3633,2002.0,0.26,44.0,6.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3634,2003.0,0.26,77.0,8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3635,2001.0,0.26,70.0,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3636,2008.0,0.26,67.0,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3637,2001.0,0.26,67.0,8.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3638,2003.0,0.26,66.0,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3639,2009.0,0.26,77.0,8.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3640,2005.0,0.26,88.0,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3641,2004.0,0.26,64.0,6.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3642,2012.0,0.26,70.0,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3643,2016.0,0.26,68.0,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3644,2002.0,0.26,78.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3645,2013.0,0.26,75.0,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3646,2010.0,0.26,53.0,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3647,2012.0,0.26,74.0,8.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3648,2013.0,0.26,54.0,6.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3649,2013.0,0.26,80.0,8.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3650,2007.0,0.26,78.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3651,2006.0,0.26,71.0,8.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3652,2008.0,0.26,47.0,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3653,2005.0,0.26,80.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3654,2005.0,0.26,58.0,7.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3655,2002.0,0.26,79.0,8.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3656,2004.0,0.26,77.0,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3657,2003.0,0.26,58.0,7.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3658,2008.0,0.26,46.0,3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3659,2002.0,0.26,87.0,8.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3660,2001.0,0.26,73.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3661,2006.0,0.26,63.0,8.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3662,2004.0,0.26,77.0,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3663,2004.0,0.26,68.0,7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3664,2004.0,0.26,89.0,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3665,2004.0,0.26,73.0,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3666,2001.0,0.25,84.0,7.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3667,2003.0,0.25,77.0,8.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3668,2006.0,0.25,94.0,8.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3669,2005.0,0.25,79.0,7.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3670,2006.0,0.25,56.0,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3671,2002.0,0.25,81.0,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3672,2007.0,0.25,74.0,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3673,2000.0,0.25,46.0,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3674,2008.0,0.25,69.0,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3675,2008.0,0.25,65.0,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3676,2012.0,0.25,52.0,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3677,2010.0,0.25,62.0,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3678,2003.0,0.25,80.0,7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3679,2009.0,0.25,64.0,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3680,2007.0,0.25,86.0,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3681,2015.0,0.25,67.0,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3682,2007.0,0.25,71.0,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3683,2011.0,0.25,76.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3684,2001.0,0.25,30.0,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3685,2006.0,0.25,53.0,6.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3686,2016.0,0.25,59.0,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3687,2011.0,0.25,57.0,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3688,2004.0,0.25,73.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3689,2005.0,0.25,71.0,7.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3690,2003.0,0.25,71.0,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3691,2007.0,0.25,85.0,8.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3692,2002.0,0.25,83.0,8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3693,2010.0,0.25,42.0,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3694,2005.0,0.25,79.0,8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3695,2015.0,0.25,72.0,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3696,2000.0,0.25,53.0,7.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3697,2003.0,0.25,74.0,8.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3698,2009.0,0.25,65.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3699,2010.0,0.25,64.0,6.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3700,2007.0,0.25,78.0,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3701,2006.0,0.25,65.0,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3702,2014.0,0.25,78.0,8.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3703,2013.0,0.25,76.0,3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3704,2008.0,0.25,38.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3705,2003.0,0.25,81.0,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3706,2005.0,0.25,75.0,7.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3707,2008.0,0.25,63.0,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3708,2013.0,0.25,69.0,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3709,2003.0,0.25,87.0,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3710,2007.0,0.25,57.0,6.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3711,2009.0,0.25,63.0,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3712,2006.0,0.25,70.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3713,2008.0,0.25,56.0,6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3714,2005.0,0.25,64.0,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3715,2008.0,0.25,57.0,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3716,2011.0,0.25,57.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3717,2011.0,0.25,83.0,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3718,2008.0,0.25,43.0,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3719,2005.0,0.25,70.0,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3720,1999.0,0.25,89.0,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3721,2006.0,0.25,51.0,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3722,2005.0,0.25,55.0,7.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3723,2007.0,0.25,65.0,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3724,2008.0,0.25,59.0,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3725,2009.0,0.25,50.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3726,2009.0,0.25,53.0,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3727,2009.0,0.25,83.0,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3728,2007.0,0.25,74.0,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3729,2004.0,0.25,77.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3730,2009.0,0.25,80.0,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3731,2005.0,0.25,82.0,6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3732,2010.0,0.25,56.0,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3733,2012.0,0.25,39.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3734,2012.0,0.25,58.0,4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3735,2016.0,0.25,88.0,7.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3736,2015.0,0.25,63.0,6.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3737,2002.0,0.25,71.0,7.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3738,2015.0,0.25,64.0,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3739,2013.0,0.25,75.0,8.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3740,2006.0,0.24,43.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3741,2012.0,0.24,79.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3742,2015.0,0.24,79.0,8.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3743,2010.0,0.24,51.0,8.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3744,2014.0,0.24,80.0,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3745,2006.0,0.24,78.0,6.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3746,2014.0,0.24,57.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3747,2013.0,0.24,68.0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3748,2000.0,0.24,48.0,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3749,2005.0,0.24,80.0,7.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3750,2015.0,0.24,76.0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3751,2012.0,0.24,82.0,8.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3752,2002.0,0.24,63.0,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3753,2003.0,0.24,63.0,7.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3754,2014.0,0.24,76.0,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3755,2011.0,0.24,71.0,7.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3756,2005.0,0.24,84.0,9.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3757,2011.0,0.24,67.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3758,2005.0,0.24,83.0,8.9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3759,2002.0,0.24,83.0,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3760,2005.0,0.24,70.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3761,2008.0,0.24,42.0,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3762,2011.0,0.24,70.0,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3763,2003.0,0.24,53.0,8.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3764,2010.0,0.24,56.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3765,2009.0,0.24,67.0,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3766,2009.0,0.24,64.0,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3767,2003.0,0.24,88.0,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3768,2005.0,0.24,78.0,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3769,2003.0,0.24,75.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3770,2009.0,0.24,80.0,7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3771,2005.0,0.24,81.0,8.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3772,2007.0,0.24,42.0,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3773,2001.0,0.24,67.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3774,2011.0,0.24,58.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3775,2015.0,0.24,80.0,7.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3776,2001.0,0.24,52.0,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3777,2005.0,0.24,51.0,6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3778,2008.0,0.24,60.0,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3779,2005.0,0.24,68.0,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3780,2012.0,0.24,71.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3781,2004.0,0.24,70.0,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3782,2006.0,0.24,75.0,7.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3783,2002.0,0.24,83.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3784,2016.0,0.24,77.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3785,2009.0,0.24,60.0,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3786,2005.0,0.24,61.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3787,2005.0,0.24,64.0,5.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3788,2010.0,0.24,81.0,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3789,2006.0,0.24,53.0,6.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3790,2011.0,0.24,63.0,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3791,2015.0,0.24,77.0,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3792,2013.0,0.24,73.0,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3793,2007.0,0.24,70.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
