,Year_of_Release,Global_Sales,Critic_Score,User_Score,Genre__Action,Genre__Adventure,Genre__Fighting,Genre__Misc,Genre__Platform,Genre__Puzzle,Genre__Racing,Genre__Role-Playing,Genre__Shooter,Genre__Simulation,Genre__Sports,Genre__Strategy,Rating__AO,Rating__E,Rating__E10+,Rating__M,Rating__RP,Rating__T
3724,2009.0,0.25,83.0,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3725,2007.0,0.25,74.0,47.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3726,2004.0,0.25,77.0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3727,2009.0,0.25,80.0,77.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3728,2005.0,0.25,82.0,62.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3729,2010.0,0.25,56.0,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3730,2012.0,0.25,39.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3731,2012.0,0.25,58.0,44.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3732,2016.0,0.25,88.0,73.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3733,2015.0,0.25,63.0,63.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3734,2002.0,0.25,71.0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3735,2015.0,0.25,64.0,53.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3736,2013.0,0.25,75.0,82.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3737,2006.0,0.24,43.0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3738,2012.0,0.24,79.0,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3739,2015.0,0.24,79.0,87.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3740,2010.0,0.24,51.0,86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3741,2014.0,0.24,80.0,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3742,2006.0,0.24,78.0,62.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3743,2014.0,0.24,57.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3744,2013.0,0.24,68.0,64.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3745,2000.0,0.24,48.0,73.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3746,2005.0,0.24,80.0,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3747,2015.0,0.24,76.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3748,2012.0,0.24,82.0,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3749,2002.0,0.24,63.0,48.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3750,2003.0,0.24,63.0,76.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3751,2014.0,0.24,76.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3752,2011.0,0.24,71.0,78.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3753,2005.0,0.24,84.0,91.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3754,2011.0,0.24,67.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3755,2005.0,0.24,83.0,89.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3756,2002.0,0.24,83.0,86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3757,2005.0,0.24,70.0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3758,2008.0,0.24,42.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3759,2011.0,0.24,70.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3760,2003.0,0.24,53.0,86.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3761,2010.0,0.24,56.0,69.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3762,2009.0,0.24,67.0,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3763,2009.0,0.24,64.0,42.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3764,2003.0,0.24,88.0,51.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3765,2005.0,0.24,78.0,77.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3766,2003.0,0.24,75.0,80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3767,2009.0,0.24,80.0,77.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3768,2005.0,0.24,81.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3769,2007.0,0.24,42.0,62.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3770,2001.0,0.24,67.0,77.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3771,2011.0,0.24,58.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3772,2015.0,0.24,80.0,73.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3773,2001.0,0.24,52.0,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3774,2005.0,0.24,51.0,61.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3775,2008.0,0.24,60.0,53.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3776,2005.0,0.24,68.0,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3777,2012.0,0.24,71.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3778,2004.0,0.24,70.0,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3779,2006.0,0.24,75.0,74.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3780,2002.0,0.24,83.0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3781,2016.0,0.24,77.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3782,2009.0,0.24,60.0,52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3783,2005.0,0.24,61.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3784,2005.0,0.24,64.0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3785,2010.0,0.24,81.0,81.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3786,2006.0,0.24,53.0,63.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3787,2011.0,0.24,63.0,61.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3788,2015.0,0.24,77.0,79.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3789,2013.0,0.24,73.0,62.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3790,2007.0,0.24,70.0,70.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3791,2001.0,0.24,59.0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3792,2004.0,0.24,68.0,71.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3793,2008.0,0.24,71.0,74.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3794,2011.0,0.24,53.0,52.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3795,2008.0,0.24,62.0,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3796,2016.0,0.24,87.0,83.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3797,2003.0,0.24,46.0,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3798,2010.0,0.24,75.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3799,2007.0,0.24,49.0,57.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3800,2004.0,0.24,85.0,91.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3801,2011.0,0.24,50.0,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3802,2007.0,0.24,57.0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3803,2007.0,0.24,67.0,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3804,2005.0,0.24,63.0,78.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3805,2009.0,0.24,59.0,73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3806,2012.0,0.24,65.0,74.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3807,2006.0,0.24,77.0,84.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3808,2013.0,0.24,43.0,27.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3809,2009.0,0.24,42.0,47.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3810,2012.0,0.24,53.0,55.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3811,2016.0,0.24,69.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3812,2008.0,0.24,51.0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3813,2011.0,0.24,47.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3814,2013.0,0.24,80.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3815,2010.0,0.24,46.0,75.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3816,2009.0,0.24,65.0,62.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3817,2010.0,0.24,61.0,54.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3818,2007.0,0.24,56.0,82.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3819,2009.0,0.24,74.0,81.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3820,2009.0,0.24,62.0,64.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3821,2012.0,0.23,73.0,84.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3822,2011.0,0.23,72.0,68.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3823,2009.0,0.23,63.0,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3824,2006.0,0.23,62.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3825,2004.0,0.23,76.0,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3826,2010.0,0.23,77.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3827,2009.0,0.23,66.0,65.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3828,2014.0,0.23,59.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3829,2003.0,0.23,85.0,91.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3830,2002.0,0.23,79.0,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3831,2005.0,0.23,68.0,58.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3832,2008.0,0.23,63.0,79.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3833,2005.0,0.23,68.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3834,2007.0,0.23,56.0,62.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3835,2002.0,0.23,85.0,88.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3836,2004.0,0.23,73.0,91.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3837,2013.0,0.23,64.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3838,2012.0,0.23,81.0,80.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3839,2013.0,0.23,77.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3840,2001.0,0.23,35.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3841,2002.0,0.23,47.0,72.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3842,2008.0,0.23,72.0,65.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3843,2005.0,0.23,88.0,75.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3844,2002.0,0.23,75.0,78.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3845,2003.0,0.23,89.0,87.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3846,2011.0,0.23,70.0,62.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3847,2003.0,0.23,90.0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3848,2012.0,0.23,75.0,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3849,2005.0,0.23,84.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3850,1998.0,0.23,61.0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3851,2016.0,0.23,88.0,71.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3852,2008.0,0.23,52.0,72.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3853,2010.0,0.23,58.0,78.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3854,2007.0,0.23,27.0,51.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3855,2008.0,0.23,58.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3856,2005.0,0.23,81.0,86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3857,2007.0,0.23,57.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3858,2004.0,0.23,66.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3859,2012.0,0.23,73.0,52.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3860,2009.0,0.23,59.0,57.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3861,2001.0,0.23,70.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3862,2012.0,0.23,57.0,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3863,2011.0,0.23,66.0,52.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3864,2015.0,0.23,79.0,69.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3865,2005.0,0.23,74.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3866,2003.0,0.23,55.0,63.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3867,2010.0,0.23,74.0,68.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3868,2008.0,0.23,59.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3869,2003.0,0.23,82.0,82.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3870,2003.0,0.23,61.0,65.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3871,2006.0,0.23,82.0,78.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3872,2006.0,0.23,87.0,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3873,2011.0,0.23,71.0,74.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3874,1997.0,0.23,86.0,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3875,2007.0,0.23,71.0,84.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3876,2012.0,0.23,75.0,67.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3877,2015.0,0.23,77.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3878,2003.0,0.23,58.0,62.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3879,2003.0,0.23,73.0,85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3880,2002.0,0.23,90.0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3881,2005.0,0.23,73.0,81.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3882,2006.0,0.23,87.0,82.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3883,2014.0,0.23,82.0,86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3884,2005.0,0.23,79.0,81.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3885,2011.0,0.23,55.0,79.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3886,2009.0,0.23,79.0,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3887,2012.0,0.23,83.0,78.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3888,2007.0,0.23,79.0,67.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3889,2004.0,0.23,39.0,43.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3890,2008.0,0.23,63.0,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3891,2008.0,0.23,50.0,54.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3892,2012.0,0.23,76.0,82.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3893,2002.0,0.23,62.0,59.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3894,2008.0,0.23,59.0,67.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3895,2003.0,0.23,61.0,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3896,2013.0,0.23,64.0,79.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3897,2014.0,0.23,64.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3898,2002.0,0.22,51.0,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3899,2005.0,0.22,74.0,84.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3900,2006.0,0.22,72.0,78.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3901,2004.0,0.22,60.0,73.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3902,2002.0,0.22,58.0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3903,2005.0,0.22,75.0,85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3904,2010.0,0.22,78.0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3905,2002.0,0.22,84.0,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3906,2001.0,0.22,79.0,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3907,2012.0,0.22,69.0,56.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3908,2004.0,0.22,88.0,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3909,2004.0,0.22,77.0,78.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3910,2014.0,0.22,82.0,84.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3911,2011.0,0.22,42.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3912,2011.0,0.22,58.0,72.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3913,2015.0,0.22,66.0,70.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3914,2012.0,0.22,54.0,61.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3915,2004.0,0.22,61.0,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3916,2008.0,0.22,61.0,56.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3917,2002.0,0.22,50.0,63.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3918,2004.0,0.22,77.0,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3919,2006.0,0.22,72.0,78.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3920,2009.0,0.22,68.0,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3921,2008.0,0.22,73.0,77.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3922,2011.0,0.22,69.0,73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3923,2006.0,0.22,76.0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3924,2012.0,0.22,47.0,52.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3925,2006.0,0.22,80.0,79.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3926,2010.0,0.22,70.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3927,2004.0,0.22,67.0,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3928,2007.0,0.22,61.0,80.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3929,2004.0,0.22,77.0,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3930,2002.0,0.22,47.0,56.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3931,2015.0,0.22,72.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3932,2004.0,0.22,86.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3933,2011.0,0.22,81.0,78.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3934,2007.0,0.22,56.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3935,2002.0,0.22,19.0,43.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3936,2007.0,0.22,58.0,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3937,2008.0,0.22,53.0,58.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3938,2004.0,0.22,58.0,70.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3939,2004.0,0.22,66.0,70.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3940,2001.0,0.22,66.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3941,2000.0,0.22,80.0,90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3942,2009.0,0.22,82.0,79.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3943,2007.0,0.22,49.0,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3944,2016.0,0.22,88.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3945,2011.0,0.22,49.0,48.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3946,2005.0,0.22,70.0,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3947,2009.0,0.22,69.0,83.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3948,2008.0,0.22,51.0,59.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3949,2001.0,0.22,67.0,78.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3950,2008.0,0.22,70.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3951,2009.0,0.22,78.0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3952,2014.0,0.22,71.0,67.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3953,2012.0,0.22,80.0,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3954,2006.0,0.22,60.0,79.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3955,2009.0,0.22,61.0,83.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3956,2003.0,0.22,61.0,68.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3957,2014.0,0.22,58.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3958,2005.0,0.22,72.0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3959,2008.0,0.22,82.0,82.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3960,2003.0,0.22,60.0,71.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3961,2009.0,0.22,75.0,66.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3962,2009.0,0.22,72.0,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3963,2014.0,0.22,62.0,73.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3964,2011.0,0.22,80.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3965,2002.0,0.22,92.0,83.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3966,2011.0,0.22,61.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3967,2002.0,0.22,53.0,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3968,2005.0,0.22,70.0,78.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3969,2006.0,0.22,70.0,78.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
